Signal
0.062255859375
0.2481689453125
0.394287109375
0.3101806640625
0.0986328125
-0.0439453125
-0.0682373046875
-0.0306396484375
0.0052490234375
0.0157470703125
0.0089111328125
-0.000244140625
-0.00390625
-0.0029296875
-0.0008544921875
0.0003662109375
0.0003662109375
-0.0001220703125
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
-0.0003662109375
